description,url,localisation,prix,agence,titre,infos
"paris i - entre metro rambuteau et etienne marcel - au calme - localisation ideale - calme - poutres apparentes. efficity l'agence immobiliere a commission reduite vous propose cet appartement compose d'un sejour, de deux chambre, d'une cuisine d'une salle d'eau, d'un wc et d'une cave. a proximite immediate des transports et des commerces. efficity sa, au capital de 270 983  - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege : 100 bd du montparnasse 75014 paris - garantie financiere cegc pour un montant de 1640000,00 - rcs : paris 497617746 - jimmy delage, agent commercial du reseau immobilier efficity est inscrit au rsac de st quentin yvelines n808595144 ref annonce : 17738-0704nom du negociateur : delagejimmy honoraire a la charge de l'acquereur : 0 bien en copropriete : 1 nombre de lots de la copropriete : 30 montant moyen des charges annuelles : 2160 euros procedure sur le syndicat des coproprietaires : 1 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1205077770A1KIVHAP000,,540000,efficity,vente appartement 3 pieces 57 m2 environ paris 1 (75001),"nombre de pieces : 3, surface : 57m, - nombre de chambre(s) : 2, - etage : 2, - cave, emission de gaz a effet de serre : 70 kgeq/m2.an, consommation energetique : 40 kwh/m2 an"
"paris 1er - ligne directe 01 53 00 98 98 - metro etienne marcel ou rambuteau, local professionnel de 100m2 en rez-de-chaussee amenage en appartement. il comprend : sejour, cuisine amenagee, bureau, salle de bain, chambre, dressing, rangements, 2 wc. sous-sol de 67.62m2 divise en deux espaces. tres beau potentiel, ideal pour location saisonniere. prevoir travaux de remise en conformite de la verriere et fenetre. bien soumis au statut de la copropriete. 9 lots sur 57. quote-part dans le budget previsionnel : 2472 euros par an. copropriete : nb de lots : 57 budget previsionnel a la charge du vendeur : 2472.0 euros/an",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1204393480A1KIVHAP000,,725000,century 21 fortis immo,vente appartement 3 pieces 173 m2 environ paris 1 (75001),"nombre de pieces : 3, surface : 173m, - nombre de chambre(s) : 1, emission de gaz a effet de serre : 50 kgeq/m2.an, consommation energetique : 217 kwh/m2 an"
"i@d france - isabelle delanoe (06 18 02 25 32) vous propose : les batignolles, au 3eme etage d'une petite copropriete avec de faibles charges, cet appartement de type f2 est compose d'une entree avec rangements, un sejour avec cheminee, cuisine independante amenagee et equipee, une belle chambre avec rangements, une salle de bains et des wc independants. il beneficie egalement d'une cave. aucun travaux a prevoir ! au plus rapide...la presente annonce immobiliere vise 1 lot principal situe dans une copropriete formant 11 lots au total ne faisant l'objet d'aucune procedure en cours et d'un montant de charges denviron 85  par mois (soit 1020  annuel) declare par le vendeur.le prix de vente est exprime frais dagence inclus (f.a.i.) dont la valeur est equivalente a 2,82% ttc du prix de vente. information d'affichage energetique sur ce bien : dpe g indice 525 et ges d indice 31. la presente annonce immobiliere a ete redigee sous la responsabilite editoriale de mlle isabelle delanoe (id 3507), agent commercial mandataire en immobilier immatricule au registre special des agents commerciaux (rsac) du tribunal de commerce de bobigny sous le numero 8137987666retrouvez tous nos biens sur notre site internet www.iadfrance.com honoraire a la charge de l'acquereur : non bien en copropriete : oui nombre de lots de la copropriete : 23 montant moyen des charges annuelles : 1020 euros procedure sur le syndicat des coproprietaires : non",http://www.paruvendu.fr/immobilier/vente/appartement/vente-appartement-2-pieces/1205759911A1KIVHAP000,,355000,i@d france,vente appartement 2 pieces 39 m2 environ paris 17 (75017),"nombre de pieces : 2, surface : 39m, - nombre de chambre(s) : 1, - cave, emission de gaz a effet de serre : 31 kgeq/m2.an, consommation energetique : 525 kwh/m2 an"
"paris 1er arrondissement absolument a decouvrir, face au jardin des tuileries, situation exceptionnelle, ce rare, voire unique, appartement t2, dans un immeuble prestigieux. il se compose d'un salon - sejour donnant sur un balcon filant avec une superbe vue sur le jardin des tuileries, d'une cuisine amenagee, d'une belle chambre, d'une salle d'eau. coup de coeur pour cet appartement f2 d'exception !!! soumis au statut juridique de la copropriete. reseau immobilier capifrance - votre agent commercial patrick renan 06 16 72 04 08 - voir photos (ref. 344795) sur www.capifrance.fr surface carrez : 54.07 m2 reseau immobilier capifrance - votre agent commercial patrick renan 06 16 72 04 08 - voir photos (ref.344795) sur www.capifrance.frnom du negociateur : renanpatrick bien en copropriete : 1 procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75001/1197430008A1KIVHAP000,,750000,sas capi,vente appartement 2 pieces 54 m2 environ paris 1 (75001),"nombre de pieces : 2, surface : 54m, balcon / terrasse, jardin / terrain, - etage : 5, - balcon"
"paris 1er arrondissement, a deux pas du louvre et des halles. metro louvre rivoli. beau deux pieces de 55 m2 au 4eme etage d'un petit immeuble ancien (ascenseur). vaste sejour d'environ 18 m2, chambre avec des nombreux rangements, grande cuisine, salle de bains, wc separes + une cave. parfait etat. tres lumineux et calme. reseau immobilier capifrance - votre agent commercial stanislas robet 06 85 10 19 20 - voir photos (ref.392961) sur www.capifrance.frnom du negociateur : robetstanislas statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1205035423A1KIVHAP000,,572000,sas capi,vente appartement 2 pieces 55 m2 environ paris 1 (75001),"nombre de pieces : 2, surface : 55m, ascenseur handicape"
"paris xvii - lumineux - excellent etat- faibles charges - efficity, l'agence qui estime votre bien en ligne vous propose cet appartement de 78m2 carrez avec 4 pieces, au 4e etage avec ascenseur. avec des prestations de qualite, il se compose d'une entree, d'un salon de 20m2 donnant sur un grand balcon ensoleille, d'une cuisine separee a amenager (possibilite cuisine ouverte), de 3 chambres, de deux salles de bain, et d'une cave. dans un immeuble recent, bien entretenu et securise, vous profiterez du balcon avec vue sur le parc et de sa verdure qui borde aussi tout l'appartement. (parking possible) efficity sa, au capital de 270 983  - carte professionnelle t 12024 delivree par la prefecture de police de paris - siege : 100 bd du montparnasse 75014 paris - garantie financiere cegc pour un montant de 1640000,00 - rcs : paris 497617746 - olivier gillon, agent commercial du reseau immobilier efficity est inscrit au rsac de paris n789557865 ref annonce : 18621-0712nom du negociateur : gillonolivier honoraire a la charge de l'acquereur : 1 pourcentage des honoraires a la charge de l'acquereur : 3.5 % bien en copropriete : 1 nombre de lots de la copropriete : 30 montant moyen des charges annuelles : 2400 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1205580293A1KIVHAP000,,590000,efficity,vente appartement 4 pieces 80 m2 environ paris 17 (75017),"nombre de pieces : 4, surface : 80m, parking / garage, ascenseur handicape, balcon / terrasse, - nombre de chambre(s) : 3, - etage : 4, - balcon, - cave"
"paris 17eme arrondissement centre batignolles ""ideal profession liberal ou 1ere acquisition"" au sein dun immeuble 1900 ravale, je vous invite a visiter ce beau t2/3 atypique refait en rdc sureleve en fond de cour au calme, il se compose, dune entree avec double sejour, cuisine us tout meublee-amenagee, chambre en aveugle, salle de bains, wc separer, proche metros et toutes commodites. nombre de lots de la copropriete : 28, montant moyen annuel quote part budget previsionnel : 960 , , . ; les honoraires ttc sont inclus et sont a la charge de l'acquereur, soit 4,76% du prix du bien. reseau immobilier capifrance - votre agent commercial carlos ruivo 06 21 85 83 56 - voir photos (ref.365836) sur www.capifrance.frnom du negociateur : ruivocarlos honoraire a la charge de l'acquereur : 1 bien en copropriete : 1 nombre de lots de la copropriete : 11 montant moyen des charges annuelles : 960 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/default/ville-00000/1204789468A1KIVHAP000,,330000,sas capi,vente appartement 3 pieces 40 m2 environ paris 17 (75017),"nombre de pieces : 3, surface : 40m, - nombre de chambre(s) : 1, - etage : 1, - terrasse, emission de gaz a effet de serre : 14 kgeq/m2.an, consommation energetique : 450 kwh/m2 an"
"paris 1er - les halles / pont neuf - ligne directe: 01.40.20.93.95 - rue saint honore - chambre de service avec tout le confort (wc, douche) meublee en parfait etat, donnant sur cour, au 3eme etage d'un immeuble ancien tres bien tenu. idealement placee. le charme de l'ancien est present avec parquet et poutres. ideal pour un pied a terre, pour un etudiant ou bureau d'appoint. bien soumis au statut de la copropriete. 1 lot sur 16. quote-part budget previsionnel de 280,15 euros/an. pas de procedure en cours. copropriete : nb de lots : 16 budget previsionnel a la charge du vendeur : 280.0 euros/an",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75001/1195081220A1KIVHAP000,,69000,century 21 fortis immo,vente appartement 1 piece 6 m2 environ paris 1 (75001),"nombre de pieces : 1, surface : 6m, jardin / terrain, - etage : 3, emission de gaz a effet de serre : 13 kgeq/m2.an, consommation energetique : 277 kwh/m2 an"
"studio a voir rapidement..mme cazac zina au 0675476993 vous propose un tres beau studio de 19m2 dans une residence calme et securisee par un digicode,avec ascenseur. il est compose d'une entree, d'un joli sejour/chambre avec coin cuisine equipe ainsi que d'une salle de bain renovee. des grandes fenetres le rendent tres lumineux.un balcon avec sortie sur un joli jardin privatif de 40m2 donnent a l ensemble beaucoup de charme.le chauffage est collectif. situe a proximite de toutes les commodites et metro porte de saint-ouen. parfait etat. m. eric pitoy 06 76 20 88 11 / 01 809 16 809 poste 8492 commerces.paris14@maxihome.net",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017-appartement-studio-19m2/1203681464A1KIVHAP000,,220000,maxihome  clairimmo,vente appartement 1 piece 19 m2 environ paris 17 (75017),"nombre de pieces : 1, surface : 19m, ascenseur handicape, balcon / terrasse, jardin / terrain, emission de gaz a effet de serre : 23 kgeq/m2.an, consommation energetique : 110 kwh/m2 an"
"thomas ezquerra 06.84.40.81.09 vous presente en exclusivite cet appartement de prestige situe au deuxieme etage d'un immeuble 1845. il est compose d'une belle entree, un grand sejour, une salle a manger, une cuisine separee et equipee, 3 chambres, 1 salle d'eau, un dressing, des wc separes. tres belle hauteur sous plafond. balcon filant. a 210m du metro wagram et 500m du parc monceau. parties communes de standing. gardien. aucun travaux de copropriete. visites sur rendez-vous le mardi 20 de 17h a 19h30 contactez thomas ezquerra, agent commercial optimhome (rsac n530475078 greffe de paris) 06 84 40 81 09 http://www.ezquerra.optimhome.com (ref. 830030222626 / 312646 )nom du negociateur : ezquerrathomas bien en copropriete : 1 montant moyen des charges annuelles : 5400 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/prestige/appartement/paris-75017/1205800786A1KIVHAP000,,1699000,optimhome,vente appartement 5 pieces 155 m2 environ paris 17 (75017),"nombre de pieces : 5, surface : 155m, balcon / terrasse, - nombre de chambre(s) : 3, - etage : 2, - balcon, - cave"
"vous serez en 3mn au pied de l'arc de triomphe, sur les champs elysees, chez decathlon, a la fnac, chez darty, au monoprix, au marche de la rue poncelet et j'en passe... vous souhaitez vous deplacer dans paris? vous aurez l'embarras du choix place de l'etoile entre toutes les lignes de bus, de metro (1, 2 et 6), le rer a. vous imaginez avec toute cette activite avoir du bruit mais pas du tout, je vous propose ce studio equipe, de 14m2, idealement situe sur cour au 5e etage avec ascenseur d'un immeuble bien entretenu. nombre de lots de la copropriete : 35, montant moyen annuel quote part budget previsionnel : 720 , , . ; les honoraires ttc sont inclus et sont a la charge de l'acquereur, soit 5,45% du prix du bien. reseau immobilier capifrance - votre agent commercial catherine blanc-beauregard 06 16 10 36 98 - voir photos (ref.396758) sur www.capifrance.frnom du negociateur : blanc-beauregardcatherine honoraire a la charge de l'acquereur : 1 bien en copropriete : 1 nombre de lots de la copropriete : 35 montant moyen des charges annuelles : 420 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1205501841A1KIVHAP000,,169000,sas capi,vente appartement 1 piece 14 m2 environ paris 17 (75017),"nombre de pieces : 1, surface : 14m, ascenseur handicape, - etage : 5, emission de gaz a effet de serre : 8 kgeq/m2.an, consommation energetique : 249 kwh/m2 an"
"vanessa zucchelli, conseillere immobilier paris 06.40.30.42.39, vous presente ce spacieux 2p d'une surface de 54,30m2 idealement situe a 200m de la station charles de gaulles etoile (ligne 1,6,rer a). dans un immeuble 1930, il se compose d'une entree spacieuse avec deux dressing integres donnant sur un sejour avec balcon au calme, une cuisine separee (possibilite ouverture), une salle de bain avec wc et une chambre avec vue sur l'arc de triomphe. montant quote part annuel : 2 700 . taxe fonciere : 837  prix fai : 560 000  contactez vanessa zucchelli, agent commercial optimhome (rsac n804934354 greffe de paris) 06 40 30 42 39 http://www.zucchelli.optimhome.com (ref. 830030212704 / 304287 )nom du negociateur : zucchellivanessa bien en copropriete : 1 nombre de lots de la copropriete : 72 montant moyen des charges annuelles : 2700 euros procedure sur le syndicat des coproprietaires : 0 statut du negociateur : agent commercial independant",http://www.paruvendu.fr/immobilier/vente/appartement/paris-75017/1205764586A1KIVHAP000,,560000,optimhome,vente appartement 2 pieces 54 m2 environ paris 17 (75017),"nombre de pieces : 2, surface : 54m, balcon / terrasse, - nombre de chambre(s) : 1, - etage : 4, - cave"
